video_id,gloss,signer_id,split,frame_start,frame_end,source,url,path,file_exists,readable,fps,num_frames,width,height,duration,error
09940,chance,5,train,1,-1,aslu,https://www.youtube.com/watch?v=w8jjz_R6GaI,raw/videos/09940.mp4,False,False,,,,,,missing_file
09941,chance,25,train,1,-1,aslpro,http://www.aslpro.com/main/c/chance.swf,raw/videos/09941.mp4,False,False,,,,,,missing_file
09943,chance,12,val,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/chance.mp4,raw/videos/09943.mp4,True,True,30.33585775436286,83,720,400,2.736036036036036,
09945,change,9,test,2026,2065,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/09945.mp4,False,False,,,,,,missing_file
09949,change,66,train,1,-1,elementalasl,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/change.mov,raw/videos/09949.mp4,True,True,24.0,76,320,180,3.1666666666666665,
09950,change,2,test,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/125921.mp4,raw/videos/09950.mp4,True,True,25.0,69,320,240,2.76,
09953,change,38,train,1,-1,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/change.mp4,raw/videos/09953.mp4,True,True,29.97002997002997,88,1280,720,2.9362666666666666,
09954,change,31,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Change%202-Xhf4WPaB3tY.mp4,raw/videos/09954.mp4,True,True,23.976075485966692,31,1920,1080,1.2929555555555554,
09955,change,52,val,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Change%2C%20Mutation%2C%20Transformation-EW5b3lokmuw.mp4,raw/videos/09955.mp4,True,True,29.97002997002997,75,854,480,2.5025,
09956,change,31,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Change-f_fl73dep8U.mp4,raw/videos/09956.mp4,True,True,23.976189163864852,29,1920,1080,1.2095333333333333,
09957,change,59,val,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466729718.948.mp4,raw/videos/09957.mp4,True,True,29.996970003029997,99,640,480,3.3003333333333336,
09960,change,13,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1468760882.9730.mp4,raw/videos/09960.mp4,True,True,30.00306153689152,98,640,480,3.2663333333333333,
09961,change,20,train,1,-1,handspeak,https://www.handspeak.com/word/c/change2.mp4,raw/videos/09961.mp4,False,False,,,,,,missing_file
09962,change,20,train,1,-1,handspeak,https://www.handspeak.com/word/c/change.mp4,raw/videos/09962.mp4,False,False,,,,,,missing_file
09963,change,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14623.mp4,raw/videos/09963.mp4,True,True,29.97,52,288,192,1.7350684017350684,
09966,change,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/5/5424.mp4,raw/videos/09966.mp4,True,True,29.97,72,288,192,2.4024024024024024,
09967,change,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/5/5425.mp4,raw/videos/09967.mp4,True,True,29.97,45,288,192,1.5015015015015016,
09968,change,5,train,1,-1,aslu,https://www.youtube.com/watch?v=lT0E7jGHIKY,raw/videos/09968.mp4,False,False,,,,,,missing_file
09969,change,16,train,1,-1,aslpro,http://www.aslpro.com/main/c/change.swf,raw/videos/09969.mp4,False,False,,,,,,missing_file
09970,change,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/change.mp4,raw/videos/09970.mp4,True,True,30.33144977650333,84,720,400,2.7694027360694027,
10004,chapter,9,val,2066,2122,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10004.mp4,False,False,,,,,,missing_file
10005,chapter,43,train,1,-1,elementalasl,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/chapter.mov,raw/videos/10005.mp4,True,True,24.0,136,320,180,5.666666666666667,
10007,chapter,56,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/51438.mp4,raw/videos/10007.mp4,True,True,29.97,90,320,240,3.0030030030030033,
10008,chapter,40,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1488899101.6179.mp4,raw/videos/10008.mp4,True,True,30.0,56,640,480,1.8666666666666667,
10009,chapter,20,val,1,-1,handspeak,https://www.handspeak.com/word/c/chapter.mp4,raw/videos/10009.mp4,False,False,,,,,,missing_file
10012,chapter,25,train,1,-1,aslpro,http://www.aslpro.com/main/c/chapter.swf,raw/videos/10012.mp4,False,False,,,,,,missing_file
10013,chapter,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/chapter.mp4,raw/videos/10013.mp4,True,True,30.299673622787065,92,720,400,3.036336336336336,
10014,character,9,train,2123,2182,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10014.mp4,False,False,,,,,,missing_file
10015,character,19,train,1,-1,elementalasl,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/character.mov,raw/videos/10015.mp4,True,True,24.0,113,320,180,4.708333333333333,
10016,character,2,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/244176.mp4,raw/videos/10016.mp4,True,True,25.0,96,320,240,3.84,
10017,character,39,test,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Character%202-UTW1fVSRztU.mp4,raw/videos/10017.mp4,True,True,29.97002997002997,38,1920,1080,1.2679333333333334,
10019,character,59,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466730618.8628.mp4,raw/videos/10019.mp4,True,True,30.0,91,640,480,3.033333333333333,
10021,character,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14430.mp4,raw/videos/10021.mp4,True,True,29.97,54,288,192,1.8018018018018018,
10022,character,16,train,1,-1,aslpro,http://www.aslpro.com/main/c/character.swf,raw/videos/10022.mp4,False,False,,,,,,missing_file
10023,character,12,val,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/character.mp4,raw/videos/10023.mp4,True,True,30.31091262400709,89,720,400,2.936236236236236,
10088,chase,9,train,2183,2239,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10088.mp4,False,False,,,,,,missing_file
10089,chase,2,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/125937.mp4,raw/videos/10089.mp4,True,True,25.0,72,320,240,2.88,
10090,chase,4,val,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chase%202-L5wt_euupUY.mp4,raw/videos/10090.mp4,True,True,23.976023976023978,44,1920,1080,1.8351666666666666,
10091,chase,59,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466730650.8694.mp4,raw/videos/10091.mp4,True,True,30.002655102221436,113,640,480,3.7663333333333333,
10092,chase,20,val,1,-1,handspeak,https://www.handspeak.com/word/c/chase.mp4,raw/videos/10092.mp4,False,False,,,,,,missing_file
10093,chase,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/8/8438.mp4,raw/videos/10093.mp4,True,True,29.97,44,288,192,1.4681348014681348,
10094,chase,5,train,1,-1,aslu,https://www.youtube.com/watch?v=PNp3dIAoFGA,raw/videos/10094.mp4,False,False,,,,,,missing_file
10095,chase,30,test,1,-1,aslpro,http://www.aslpro.com/main/c/chase.swf,raw/videos/10095.mp4,False,False,,,,,,missing_file
10096,chase,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/chase.mp4,raw/videos/10096.mp4,True,True,30.27303306094001,100,720,400,3.30326993660327,
10099,chat,9,val,2240,2289,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10099.mp4,False,False,,,,,,missing_file
10102,chat,37,test,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/455918.mp4,raw/videos/10102.mp4,True,True,25.0,65,320,240,2.6,
10104,chat,39,val,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chat%2C%20What%27s%20Up%20with%20That-sKlt9rJIbP8.mp4,raw/videos/10104.mp4,True,True,29.97002997002997,32,1920,1080,1.0677333333333334,
10105,chat,6,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chat-sfwEEjBWDCQ.mp4,raw/videos/10105.mp4,True,True,29.97002997002997,51,1920,1080,1.7017,
10106,chat,32,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Good%20Talk-HQWkyLuEKLg.mp4,raw/videos/10106.mp4,True,True,23.97616914097503,33,1920,1080,1.3763666666666667,
10107,chat,59,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466730715.6615.mp4,raw/videos/10107.mp4,True,True,30.002970591147637,101,640,480,3.3663333333333334,
10108,chat,14,train,1,-1,handspeak,https://www.handspeak.com/word/c/chat-conversation.mp4,raw/videos/10108.mp4,False,False,,,,,,missing_file
10109,chat,10,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/22/22576.mp4,raw/videos/10109.mp4,True,True,29.97,54,288,192,1.8018018018018018,
10111,chat,10,test,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/22/22578.mp4,raw/videos/10111.mp4,True,True,29.97,39,288,192,1.3013013013013013,
10112,chat,10,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/22/22579.mp4,raw/videos/10112.mp4,True,True,29.97,95,288,192,3.1698365031698366,
10114,chat,24,train,1,-1,aslpro,http://www.aslpro.com/main/c/chat.swf,raw/videos/10114.mp4,False,False,,,,,,missing_file
10134,cheap,9,train,2290,2339,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10134.mp4,False,False,,,,,,missing_file
10135,cheap,37,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/455920.mp4,raw/videos/10135.mp4,True,True,25.0,56,320,240,2.24,
10136,cheap,38,train,1,-1,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cheap.mp4,raw/videos/10136.mp4,True,True,29.97002997002997,80,1280,720,2.6693333333333333,
10137,cheap,4,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Cheap.mp4,raw/videos/10137.mp4,True,True,29.97002997002997,34,1280,720,1.1344666666666667,
10138,cheap,59,val,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466730815.2979.mp4,raw/videos/10138.mp4,True,True,29.996296753487226,81,640,480,2.700333333333333,
10139,cheap,20,test,1,-1,handspeak,https://www.handspeak.com/word/c/cheaper.mp4,raw/videos/10139.mp4,False,False,,,,,,missing_file
10140,cheap,20,test,1,-1,handspeak,https://www.handspeak.com/word/c/cheap.mp4,raw/videos/10140.mp4,False,False,,,,,,missing_file
10141,cheap,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/9/9982.mp4,raw/videos/10141.mp4,True,True,29.97,33,288,192,1.1011011011011012,
10142,cheap,5,train,1,-1,aslu,https://www.youtube.com/watch?v=H-39q5BLM44,raw/videos/10142.mp4,False,False,,,,,,missing_file
10143,cheap,16,train,1,-1,aslpro,http://www.aslpro.com/main/c/cheap.swf,raw/videos/10143.mp4,False,False,,,,,,missing_file
10144,cheap,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/cheap.mp4,raw/videos/10144.mp4,True,True,30.27612526658435,99,720,400,3.2699032365699034,
10146,cheat,9,train,2340,2392,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10146.mp4,False,False,,,,,,missing_file
10147,cheat,2,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/125942.mp4,raw/videos/10147.mp4,True,True,25.0,72,320,240,2.88,
10148,cheat,4,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%202-KsLHDSh6t7M.mp4,raw/videos/10148.mp4,True,True,23.97616914097503,33,1920,1080,1.3763666666666667,
10149,cheat,4,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%203-Sldnni0vyBw.mp4,raw/videos/10149.mp4,True,True,23.9761408159685,41,1920,1080,1.7100333333333333,
10151,cheat,4,val,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%20copy-Ct97K7sCACc.mp4,raw/videos/10151.mp4,True,True,23.97616914097503,33,1920,1080,1.3763666666666667,
10156,cheat,20,test,1,-1,handspeak,https://www.handspeak.com/word/c/cheat-us.mp4,raw/videos/10156.mp4,False,False,,,,,,missing_file
10157,cheat,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14045.mp4,raw/videos/10157.mp4,True,True,29.97,55,288,192,1.8351685018351687,
10158,cheat,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14046.mp4,raw/videos/10158.mp4,True,True,29.97,42,288,192,1.4014014014014013,
10159,cheat,11,test,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/14/14047.mp4,raw/videos/10159.mp4,True,True,29.97,58,288,192,1.9352686019352687,
10160,cheat,5,train,1,-1,aslu,https://www.youtube.com/watch?v=hIKTWc-9yKg,raw/videos/10160.mp4,False,False,,,,,,missing_file
10161,cheat,5,train,1,-1,aslu,https://www.youtube.com/watch?v=M-YTVGOSvqA,raw/videos/10161.mp4,False,False,,,,,,missing_file
10162,cheat,24,train,1,-1,aslpro,http://www.aslpro.com/main/c/cheat_1.swf,raw/videos/10162.mp4,False,False,,,,,,missing_file
10164,cheat,24,train,1,-1,aslpro,http://www.aslpro.com/main/c/cheat_3.swf,raw/videos/10164.mp4,False,False,,,,,,missing_file
10166,cheat,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/cheat.mp4,raw/videos/10166.mp4,True,True,30.29258379122356,94,720,400,3.1030697364030697,
10183,check,2,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/125943.mp4,raw/videos/10183.mp4,True,True,25.0,71,320,240,2.84,
10184,check,52,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Card-Ubjzc778qdo.mp4,raw/videos/10184.mp4,True,True,29.97002997002997,91,854,480,3.036366666666667,
10185,check,31,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Check-dhK71WnuPPQ.mp4,raw/videos/10185.mp4,True,True,23.976023976023978,44,1920,1080,1.8351666666666666,
10186,check,59,test,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466731128.19.mp4,raw/videos/10186.mp4,True,True,30.003488777764858,86,640,480,2.8663333333333334,
10187,check,59,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466731165.5151.mp4,raw/videos/10187.mp4,True,True,30.00315822718181,95,640,480,3.166333333333333,
10188,check,21,val,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1468378356.4361.mp4,raw/videos/10188.mp4,True,True,30.0,85,640,480,2.8333333333333335,
10189,check,20,train,1,-1,handspeak,https://www.handspeak.com/word/c/check.mp4,raw/videos/10189.mp4,False,False,,,,,,missing_file
10190,check,10,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/23/23211.mp4,raw/videos/10190.mp4,True,True,29.97,62,288,192,2.0687354020687354,
10192,check,11,val,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/9/9988.mp4,raw/videos/10192.mp4,True,True,29.97,29,288,192,0.9676343009676344,
10193,check,5,train,1,-1,aslu,https://www.youtube.com/watch?v=dRiWaohQ2d8,raw/videos/10193.mp4,False,False,,,,,,missing_file
10194,check,5,val,1,-1,aslu,https://www.youtube.com/watch?v=dRiWaohQ2d8,raw/videos/10194.mp4,False,False,,,,,,missing_file
10195,check,5,test,1,-1,aslu,https://www.youtube.com/watch?v=v-pa2sZr1a8,raw/videos/10195.mp4,False,False,,,,,,missing_file
10196,check,30,test,1,-1,aslpro,http://www.aslpro.com/main/c/check.swf,raw/videos/10196.mp4,False,False,,,,,,missing_file
10197,check,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/check4.mp4,raw/videos/10197.mp4,True,True,30.285792482026128,96,720,400,3.169803136469803,
10199,check,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/check.mp4,raw/videos/10199.mp4,True,True,30.340374572525587,82,720,400,2.7026693360026695,
10249,cheerleader,9,test,2393,2452,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10249.mp4,False,False,,,,,,missing_file
10250,cheerleader,2,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/125951.mp4,raw/videos/10250.mp4,True,True,25.0,73,320,240,2.92,
10251,cheerleader,21,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1520781659.7890.mp4,raw/videos/10251.mp4,True,True,30.0,65,640,480,2.1666666666666665,
10252,cheerleader,10,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/22/22298.mp4,raw/videos/10252.mp4,True,True,29.97,53,288,192,1.7684351017684352,
10253,cheerleader,5,train,1,-1,aslu,https://www.youtube.com/watch?v=Q1eWSRjrbNw,raw/videos/10253.mp4,False,False,,,,,,missing_file
10254,cheerleader,44,train,1,-1,aslpro,http://www.aslpro.com//main/c/cheerleader.swf,raw/videos/10254.mp4,False,False,,,,,,missing_file
10260,cheese,9,train,2453,2502,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10260.mp4,False,False,,,,,,missing_file
10266,cheese,2,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/125952.mp4,raw/videos/10266.mp4,True,True,25.0,76,320,240,3.04,
10267,cheese,38,train,1,-1,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cheese.mp4,raw/videos/10267.mp4,True,True,29.97002997002997,65,1280,720,2.168833333333333,
10268,cheese,4,test,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Cheese.mp4,raw/videos/10268.mp4,True,True,29.97002997002997,78,1280,720,2.6026000000000002,
10269,cheese,59,val,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466731594.4868.mp4,raw/videos/10269.mp4,True,True,30.003371165299473,89,640,480,2.966333333333333,
10270,cheese,20,test,1,-1,handspeak,https://www.handspeak.com/word/c/cheese.mp4,raw/videos/10270.mp4,False,False,,,,,,missing_file
10271,cheese,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/5/5784.mp4,raw/videos/10271.mp4,True,True,29.97,50,288,192,1.6683350016683351,
10272,cheese,5,train,1,-1,aslu,https://www.youtube.com/watch?v=_s96-SeiXfo,raw/videos/10272.mp4,False,False,,,,,,missing_file
10273,cheese,5,train,1,-1,aslu,https://www.youtube.com/watch?v=XTjuje1fk1E,raw/videos/10273.mp4,False,False,,,,,,missing_file
10274,cheese,16,val,1,-1,aslpro,http://www.aslpro.com/main/c/cheese.swf,raw/videos/10274.mp4,False,False,,,,,,missing_file
10275,cheese,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/cheese.mp4,raw/videos/10275.mp4,True,True,30.327146751747044,85,720,400,2.8027694361027695,
10295,chemical,9,test,2503,2575,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10295.mp4,False,False,,,,,,missing_file
10296,chemical,19,val,1,-1,elementalasl,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/chemical.mov,raw/videos/10296.mp4,True,True,24.0,140,320,180,5.833333333333333,
10297,chemical,8,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/455922.mp4,raw/videos/10297.mp4,True,True,25.0,76,320,240,3.04,
10298,chemical,59,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466731720.1608.mp4,raw/videos/10298.mp4,True,True,29.996774540372,93,640,480,3.1003333333333334,
10299,chemical,20,train,1,-1,handspeak,https://www.handspeak.com/word/c/chemical.mp4,raw/videos/10299.mp4,False,False,,,,,,missing_file
10300,chemical,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/6/6456.mp4,raw/videos/10300.mp4,True,True,29.97,79,288,192,2.6359693026359694,
10301,chemical,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/chemistry.mp4,raw/videos/10301.mp4,True,True,30.28915201225545,95,720,400,3.1364364364364365,
10305,chemistry,9,train,2576,2652,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10305.mp4,False,False,,,,,,missing_file
10308,chemistry,26,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/125959.mp4,raw/videos/10308.mp4,True,True,25.0,85,320,240,3.4,
10309,chemistry,38,train,1,-1,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/chemistry.mp4,raw/videos/10309.mp4,True,True,29.97002997002997,81,1280,720,2.7027,
10310,chemistry,32,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chemistry-aN9aFCbWJXU.mp4,raw/videos/10310.mp4,True,True,23.976146807791224,52,1280,720,2.168822222222222,
10311,chemistry,59,val,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466731720.1608.mp4,raw/videos/10311.mp4,True,True,29.996774540372,93,640,480,3.1003333333333334,
10312,chemistry,20,val,1,-1,handspeak,https://www.handspeak.com/word/c/chemistry.mp4,raw/videos/10312.mp4,False,False,,,,,,missing_file
10313,chemistry,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/9/9806.mp4,raw/videos/10313.mp4,True,True,29.97,67,288,192,2.235568902235569,
10314,chemistry,72,test,1,-1,aslpro,http://www.aslpro.com/main/c/chemistry.swf,raw/videos/10314.mp4,False,False,,,,,,missing_file
10315,chemistry,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/chemistry.mp4,raw/videos/10315.mp4,True,True,30.28915201225545,95,720,400,3.1364364364364365,
10335,cherry,9,train,2653,2699,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10335.mp4,False,False,,,,,,missing_file
10337,cherry,2,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/125962.mp4,raw/videos/10337.mp4,True,True,25.0,77,320,240,3.08,
10339,cherry,38,val,1,-1,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cherry.mp4,raw/videos/10339.mp4,True,True,29.97002997002997,63,1280,720,2.1021,
10340,cherry,59,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466731762.8366.mp4,raw/videos/10340.mp4,True,True,30.0,88,640,480,2.933333333333333,
10343,cherry,11,test,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/5/5652.mp4,raw/videos/10343.mp4,True,True,29.97,29,288,192,0.9676343009676344,
10344,cherry,5,train,1,-1,aslu,https://www.youtube.com/watch?v=rMF0qiUG96M,raw/videos/10344.mp4,False,False,,,,,,missing_file
10345,cherry,49,train,1,-1,aslpro,http://www.aslpro.com/main/c/cherry.swf,raw/videos/10345.mp4,False,False,,,,,,missing_file
10388,chicago,9,test,2700,2762,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10388.mp4,False,False,,,,,,missing_file
10389,chicago,59,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466732063.2344.mp4,raw/videos/10389.mp4,True,True,30.003371165299473,89,640,480,2.966333333333333,
10390,chicago,14,train,1,-1,handspeak,https://www.handspeak.com/word/c/chicago.mp4,raw/videos/10390.mp4,False,False,,,,,,missing_file
10391,chicago,10,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/22/22135.mp4,raw/videos/10391.mp4,True,True,29.97,49,288,192,1.6349683016349683,
10392,chicago,16,train,1,-1,aslpro,http://www.aslpro.com/main/c/chicago.swf,raw/videos/10392.mp4,False,False,,,,,,missing_file
10393,chicago,12,train,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/chicago.mp4,raw/videos/10393.mp4,True,True,30.380964122796204,74,720,400,2.4357357357357357,
10395,chicken,9,val,2763,2815,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10395.mp4,False,False,,,,,,missing_file
10397,chicken,38,train,1,-1,startasl,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/chicken.mp4,raw/videos/10397.mp4,True,True,29.97002997002997,63,1280,720,2.1021,
10399,chicken,14,train,1,-1,handspeak,https://www.handspeak.com/word/c/chicken.mp4,raw/videos/10399.mp4,False,False,,,,,,missing_file
10400,chicken,10,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/23/23779.mp4,raw/videos/10400.mp4,True,True,29.97,65,288,192,2.1688355021688355,
10405,chicken,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/9/9022.mp4,raw/videos/10405.mp4,True,True,29.97,67,288,192,2.235568902235569,
10406,chicken,64,train,1,-1,aslu,https://www.youtube.com/watch?v=fmJZWdDmbQ0,raw/videos/10406.mp4,False,False,,,,,,missing_file
10407,chicken,67,train,1,-1,nabboud,https://www.youtube.com/watch?v=HVRRcxktvlw,raw/videos/10407.mp4,False,False,,,,,,missing_file
10408,chicken,5,test,1,-1,aslu,https://www.youtube.com/watch?v=Pszo0ZVIcUA,raw/videos/10408.mp4,False,False,,,,,,missing_file
10410,chicken,16,train,1,-1,aslpro,http://www.aslpro.com/main/c/chicken_scared.swf,raw/videos/10410.mp4,False,False,,,,,,missing_file
10411,chicken,16,test,1,-1,aslpro,http://www.aslpro.com/main/c/chicken.swf,raw/videos/10411.mp4,False,False,,,,,,missing_file
10412,chicken,12,val,1,-1,aslsearch,http://www.aslsearch.com/signs/videos/chicken.mp4,raw/videos/10412.mp4,True,True,30.314831204956377,88,720,400,2.9028695362028696,
10435,child,9,val,2816,2865,asl5200,https://www.youtube.com/watch?v=PPmQd2zWdP0,raw/videos/10435.mp4,False,False,,,,,,missing_file
10443,child,2,train,1,-1,spreadthesign,https://media.spreadthesign.com/video/mp4/13/125977.mp4,raw/videos/10443.mp4,True,True,25.0,70,320,240,2.8,
10444,child,32,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-D-7K4sSsMWw.mp4,raw/videos/10444.mp4,True,True,23.97616914097503,33,1920,1080,1.3763666666666667,
10445,child,4,train,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-WrFMVymtcRs.mp4,raw/videos/10445.mp4,True,True,23.9761408159685,41,1920,1080,1.7100333333333333,
10446,child,32,test,1,-1,signschool,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Short-bjSx00_gSOs.mp4,raw/videos/10446.mp4,True,True,23.97613043014954,30,1920,1080,1.2512444444444446,
10447,child,59,train,1,-1,asldeafined,https://media.asldeafined.com/vocabulary/1466732333.9614.mp4,raw/videos/10447.mp4,True,True,30.003261224046092,92,640,480,3.066333333333333,
10448,child,20,test,1,-1,handspeak,https://www.handspeak.com/word/c/child.mp4,raw/videos/10448.mp4,False,False,,,,,,missing_file
10449,child,10,val,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/23/23321.mp4,raw/videos/10449.mp4,True,True,29.97,65,288,192,2.1688355021688355,
10450,child,11,train,1,-1,signingsavvy,https://www.signingsavvy.com/signs/mp4/9/9191.mp4,raw/videos/10450.mp4,True,True,29.97,34,288,192,1.1344678011344678,
10451,child,5,train,1,-1,aslu,https://www.youtube.com/watch?v=32hgy9NSs7k,raw/videos/10451.mp4,False,False,,,,,,missing_file
