video_id,gloss,label,split
57630,thanksgiving,29,train
57631,thanksgiving,29,train
57632,thanksgiving,29,train
57633,thanksgiving,29,train
57634,thanksgiving,29,train
57635,thanksgiving,29,train
57638,thanksgiving,29,train
57641,thanksgiving,29,train
57647,thanksgiving,29,train
57782,theory,249,train
57783,theory,249,train
57784,theory,249,train
57785,theory,249,train
57788,theory,249,train
57789,theory,249,train
57791,theory,249,train
57934,thin,14,train
57935,thin,14,train
57936,thin,14,train
57937,thin,14,train
57939,thin,14,train
57940,thin,14,train
57942,thin,14,train
57947,thin,14,train
57949,thin,14,train
57953,thin,14,train
58360,thursday,99,train
58361,thursday,99,train
58362,thursday,99,train
58363,thursday,99,train
58366,thursday,99,train
58498,time,73,train
58499,time,73,train
58503,time,73,train
58508,time,73,train
58589,tired,175,train
58591,tired,175,train
58592,tired,175,train
58593,tired,175,train
58594,tired,175,train
58600,tired,175,train
58784,tomato,250,train
58786,tomato,250,train
58787,tomato,250,train
58788,tomato,250,train
59204,trade,176,train
59205,trade,176,train
59207,trade,176,train
59208,trade,176,train
59209,trade,176,train
59211,trade,176,train
59214,trade,176,train
59215,trade,176,train
59216,trade,176,train
59219,trade,176,train
59307,train,251,train
59308,train,251,train
59309,train,251,train
59310,train,251,train
59314,train,251,train
59316,train,251,train
59320,train,251,train
59495,travel,177,train
59496,travel,177,train
59497,travel,177,train
59499,travel,177,train
59500,travel,177,train
59503,travel,177,train
60346,ugly,252,train
60347,ugly,252,train
60349,ugly,252,train
60350,ugly,252,train
60354,ugly,252,train
60357,ugly,252,train
61805,visit,100,train
61806,visit,100,train
61807,visit,100,train
61808,visit,100,train
61809,visit,100,train
61812,visit,100,train
62097,wait,101,train
62098,wait,101,train
62100,wait,101,train
62101,wait,101,train
62103,wait,101,train
62106,wait,101,train
62107,wait,101,train
62159,walk,15,train
62163,walk,15,train
62164,walk,15,train
62168,walk,15,train
62169,walk,15,train
62170,walk,15,train
62175,walk,15,train
62245,want,74,train
62246,want,74,train
62248,want,74,train
62250,want,74,train
62251,want,74,train
62259,want,74,train
62273,war,253,train
62275,war,253,train
62276,war,253,train
62279,war,253,train
62499,water,102,train
62500,water,102,train
62502,water,102,train
62503,water,102,train
62506,water,102,train
62510,water,102,train
62740,week,134,train
62741,week,134,train
62742,week,134,train
62743,week,134,train
62748,week,134,train
62752,week,134,train
62964,what,30,train
62966,what,30,train
62968,what,30,train
62970,what,30,train
62979,what,30,train
63081,where,254,train
63083,where,254,train
63084,where,254,train
63200,white,49,train
63202,white,49,train
63203,white,49,train
63204,white,49,train
63205,white,49,train
63207,white,49,train
63208,white,49,train
63214,white,49,train
63225,who,7,train
63227,who,7,train
63228,who,7,train
63231,who,7,train
63232,who,7,train
63236,who,7,train
63242,who,7,train
63280,why,135,train
63281,why,135,train
63282,why,135,train
63283,why,135,train
63284,why,135,train
63287,why,135,train
63288,why,135,train
63292,why,135,train
63327,wife,103,train
63328,wife,103,train
63329,wife,103,train
63332,wife,103,train
63337,wife,103,train
63417,window,178,train
63418,window,178,train
63422,window,178,train
63427,window,178,train
63587,with,136,train
63588,with,136,train
63589,with,136,train
63590,with,136,train
63592,with,136,train
63596,with,136,train
63665,woman,31,train
63666,woman,31,train
63667,woman,31,train
63668,woman,31,train
63672,woman,31,train
63673,woman,31,train
63679,woman,31,train
63790,work,75,train
63791,work,75,train
63792,work,75,train
63793,work,75,train
63799,work,75,train
63806,work,75,train
64056,write,137,train
64057,write,137,train
64058,write,137,train
64059,write,137,train
64060,write,137,train
64065,write,137,train
64068,write,137,train
64084,wrong,50,train
64085,wrong,50,train
64086,wrong,50,train
64087,wrong,50,train
64088,wrong,50,train
64090,wrong,50,train
64091,wrong,50,train
64212,year,16,train
64213,year,16,train
64218,year,16,train
64219,year,16,train
64224,year,16,train
64261,yellow,104,train
64262,yellow,104,train
64264,yellow,104,train
64271,yellow,104,train
64280,yes,17,train
64281,yes,17,train
64283,yes,17,train
64284,yes,17,train
64288,yes,17,train
64291,yes,17,train
64292,yes,17,train
64300,yes,17,train
64305,yesterday,138,train
64306,yesterday,138,train
64307,yesterday,138,train
64309,yesterday,138,train
64311,yesterday,138,train
64315,yesterday,138,train
64381,you,179,train
64382,you,179,train
64383,you,179,train
64385,you,179,train
64391,you,179,train
64427,your,255,train
64429,your,255,train
64430,your,255,train
64433,your,255,train
65002,about,180,train
65003,about,180,train
65009,accident,51,train
65029,africa,76,train
65043,all,18,train
65061,always,256,train
65073,animal,257,train
65084,apple,52,train
65085,apple,52,train
65092,argue,258,train
65096,arrive,182,train
65119,baby,259,train
65120,back,260,train
65125,bad,140,train
65127,bake,261,train
65128,bake,261,train
65129,balance,183,train
65131,ball,141,train
65134,banana,184,train
65135,banana,184,train
65144,basketball,77,train
65145,basketball,77,train
65147,bath,262,train
65148,bathroom,142,train
65156,beard,185,train
65158,because,186,train
65159,because,186,train
65161,bed,32,train
65162,bed,32,train
65167,before,3,train
65169,behind,263,train
65187,bird,53,train
65192,birthday,78,train
65200,black,19,train
65205,blanket,143,train
65216,blue,33,train
65241,bowling,34,train
65242,bowling,34,train
65245,boy,187,train
65260,bring,264,train
65262,brother,107,train
65263,brown,79,train
65275,business,188,train
65278,but,80,train
65290,call,145,train
65298,candy,8,train
65299,candy,8,train
65306,careful,189,train
65307,careful,189,train
65312,cat,108,train
65313,cat,108,train
65324,center,190,train
65325,cereal,266,train
65328,chair,4,train
65330,champion,267,train
65343,check,109,train
65345,cheese,268,train
65352,children,192,train
65357,christmas,193,train
65362,city,82,train
65363,city,82,train
65364,class,110,train
65403,cool,20,train
65405,copy,149,train
65408,corn,56,train
65409,corn,56,train
65411,cough,269,train
65414,country,197,train
65421,crazy,270,train
65422,crazy,270,train
65434,dance,58,train
65439,dark,59,train
65440,dark,59,train
65444,day,199,train
65445,deaf,10,train
65449,decide,84,train
65450,decide,84,train
65457,delicious,272,train
65480,different,112,train
65491,discuss,200,train
65503,doctor,60,train
65504,doctor,60,train
65507,dog,36,train
65520,door,113,train
65531,draw,275,train
65539,drink,1,train
65540,drink,1,train
65556,call,145,train
65597,east,276,train
65600,easy,277,train
65601,eat,61,train
65607,egg,278,train
65635,enjoy,62,train
65638,environment,279,train
65639,environment,279,train
65652,example,152,train
65654,example,152,train
65677,family,37,train
65696,feel,205,train
65721,finish,21,train
65728,first,154,train
65730,first,154,train
65731,fish,38,train
65746,flower,282,train
65783,friendly,283,train
65797,future,207,train
65798,future,207,train
65800,game,208,train
65817,girl,209,train
65822,glasses,284,train
65824,go,5,train
65840,government,210,train
65854,green,114,train
65870,hair,115,train
65873,halloween,285,train
65874,halloween,285,train
65881,headache,117,train
65889,help,12,train
65890,help,12,train
65892,here,212,train
65913,husband,215,train
65929,improve,291,train
65940,inform,118,train
65983,jump,293,train
65992,kill,294,train
65996,kiss,42,train
66000,knife,119,train
66007,language,43,train
66008,language,43,train
66010,last,65,train
66013,late,160,train
66014,later,44,train
66016,laugh,120,train
66017,law,295,train
66024,learn,121,train
66038,letter,88,train
66078,live,219,train
66079,live,219,train
66098,man,45,train
66099,man,45,train
66106,match,296,train
66109,meat,297,train
66138,money,299,train
66145,most,223,train
66146,mother,25,train
66147,mother,25,train
66156,music,224,train
66183,no,13,train
66186,none,226,train
66246,orange,27,train
66265,party,230,train
66280,person,166,train
66296,pink,67,train
66297,pizza,68,train
66298,plan,233,train
66320,practice,235,train
66326,president,236,train
66351,pull,93,train
66355,purple,94,train
66398,restaurant,237,train
66405,ride,238,train
66415,room,126,train
66416,room,126,train
66422,salt,240,train
66423,sandwich,241,train
66424,sandwich,241,train
66441,secretary,71,train
66469,short,72,train
66475,sick,129,train
66482,since,243,train
66483,since,243,train
66518,snow,130,train
66519,snow,130,train
66531,son,97,train
66532,son,97,train
66534,soon,171,train
66575,study,47,train
66592,tall,48,train
66593,teacher,133,train
66603,theory,249,train
66604,theory,249,train
66606,thin,14,train
66637,thursday,99,train
66638,thursday,99,train
66639,thursday,99,train
66640,thursday,99,train
66644,time,73,train
66654,tomato,250,train
66665,train,251,train
66672,travel,177,train
66731,visit,100,train
66740,wait,101,train
66742,walk,15,train
66743,walk,15,train
66746,war,253,train
66752,water,102,train
66759,week,134,train
66769,what,30,train
66774,where,254,train
66778,who,7,train
66779,who,7,train
66781,why,135,train
66784,wife,103,train
66785,wife,103,train
66795,with,136,train
66798,woman,31,train
66799,woman,31,train
66804,work,75,train
66815,write,137,train
66816,year,16,train
66818,year,16,train
66819,yellow,104,train
66820,yes,17,train
66821,yesterday,138,train
66822,yesterday,138,train
69206,all,18,train
69211,animal,257,train
69217,baby,259,train
69218,back,260,train
69241,book,0,train
69245,boy,187,train
69250,bring,264,train
69262,catch,265,train
69281,cool,20,train
69282,corn,56,train
69283,cow,57,train
69290,dark,59,train
69291,day,199,train
69298,dog,36,train
69318,father,280,train
69319,feel,205,train
69325,fish,38,train
69331,football,206,train
69342,girl,209,train
69343,give,64,train
69347,good,156,train
69358,hard,286,train
69365,here,212,train
69369,house,214,train
69380,jump,293,train
69401,more,222,train
69407,new,225,train
69412,none,226,train
69430,pink,67,train
69434,please,234,train
69451,salt,240,train
69472,since,243,train
69484,some,245,train
69500,take,131,train
69534,who,7,train
