video_id,gloss,label,split
18294,east,276,train
18298,east,276,train
18306,easy,277,train
18311,easy,277,train
18315,easy,277,train
18324,eat,61,train
18325,eat,61,train
18329,eat,61,train
18335,eat,61,train
18487,egg,278,train
18488,egg,278,train
18494,egg,278,train
18495,egg,278,train
18526,egypt,521,train
18528,egypt,521,train
18532,egypt,521,train
18569,eight,869,train
18570,eight,869,train
18575,eight,869,train
18578,eight,869,train
18770,elephant,387,train
18771,elephant,387,train
18773,elephant,387,train
18779,elephant,387,train
18788,elevator,522,train
18791,elevator,522,train
18796,elevator,522,train
18871,email,523,train
18873,email,523,train
18875,email,523,train
18897,embarrass,870,train
18899,embarrass,870,train
18900,embarrass,870,train
18903,embarrass,870,train
18978,emotion,871,train
18979,emotion,871,train
18981,emotion,871,train
18986,emotion,871,train
19087,encourage,872,train
19089,encourage,872,train
19092,encourage,872,train
19094,encourage,872,train
19110,end,524,train
19111,end,524,train
19119,end,524,train
19165,energy,873,train
19167,energy,873,train
19169,energy,873,train
19172,energy,873,train
19232,english,388,train
19233,english,388,train
19236,english,388,train
19239,english,388,train
19258,enjoy,62,train
19259,enjoy,62,train
19260,enjoy,62,train
19261,enjoy,62,train
19264,enjoy,62,train
19269,enjoy,62,train
19305,enough,874,train
19309,enough,874,train
19312,enough,874,train
19326,enter,525,train
19327,enter,525,train
19328,enter,525,train
19406,environment,279,train
19407,environment,279,train
19408,environment,279,train
19411,environment,279,train
19412,environment,279,train
19414,environment,279,train
19418,environment,279,train
19457,equal,685,train
19459,equal,685,train
19462,equal,685,train
19464,equal,685,train
19557,escape,389,train
19558,escape,389,train
19560,escape,389,train
19563,escape,389,train
19567,escape,389,train
19685,europe,526,train
19686,europe,526,train
19692,europe,526,train
19695,europe,526,train
19704,evaluate,875,train
19706,evaluate,875,train
19707,evaluate,875,train
19761,event,527,train
19762,event,527,train
19765,event,527,train
19766,event,527,train
19770,event,527,train
19843,every,686,train
19845,every,686,train
19967,evidence,876,train
19968,evidence,876,train
19970,evidence,876,train
19975,evidence,876,train
20009,exact,877,train
20012,exact,877,train
20014,exact,877,train
20022,exaggerate,878,train
20023,exaggerate,878,train
20027,exaggerate,878,train
20030,exaggerate,878,train
20066,example,152,train
20068,example,152,train
20070,example,152,train
20071,example,152,train
20072,example,152,train
20074,example,152,train
20143,exchange,528,train
20145,exchange,528,train
20147,exchange,528,train
20149,exchange,528,train
20153,excited,687,train
20154,excited,687,train
20157,excited,687,train
20158,excited,687,train
20226,exercise,688,train
20227,exercise,688,train
20229,exercise,688,train
20334,expect,879,train
20335,expect,879,train
20337,expect,879,train
20339,expect,879,train
20342,expect,879,train
20363,expensive,390,train
20364,expensive,390,train
20366,expensive,390,train
20369,expensive,390,train
20370,expensive,390,train
20373,expensive,390,train
20378,experience,529,train
20379,experience,529,train
20380,experience,529,train
20386,experience,529,train
20392,experiment,689,train
20393,experiment,689,train
20396,experiment,689,train
20401,experiment,689,train
20403,expert,690,train
20404,expert,690,train
20406,expert,690,train
20407,expert,690,train
20411,expert,690,train
20435,explain,391,train
20436,explain,391,train
20437,explain,391,train
20445,explain,391,train
20699,face,530,train
20702,face,530,train
20706,face,530,train
20737,fact,691,train
20739,fact,691,train
20740,fact,691,train
20746,fact,691,train
20793,fail,531,train
20794,fail,531,train
20795,fail,531,train
20801,fail,531,train
20978,family,37,train
20979,family,37,train
20980,family,37,train
20981,family,37,train
20982,family,37,train
20983,family,37,train
20986,family,37,train
20987,family,37,train
20992,family,37,train
21024,fancy,880,train
21026,fancy,880,train
21030,fancy,880,train
21033,fancy,880,train
21069,far,153,train
21071,far,153,train
21072,far,153,train
21073,far,153,train
21074,far,153,train
21075,far,153,train
21077,far,153,train
21168,fast,392,train
21169,fast,392,train
21172,fast,392,train
21175,fast,392,train
21187,fast,392,train
21205,father,280,train
21207,father,280,train
21209,father,280,train
21212,father,280,train
21231,fat,204,train
21233,fat,204,train
21234,fat,204,train
21236,fat,204,train
21237,fat,204,train
21242,fat,204,train
21243,fat,204,train
21273,fault,281,train
21274,fault,281,train
21275,fault,281,train
21276,fault,281,train
21280,fault,281,train
21303,favorite,881,train
21309,favorite,881,train
21312,favorite,881,train
21327,fear,692,train
21328,fear,692,train
21334,fear,692,train
21395,feedback,693,train
21397,feedback,693,train
21398,feedback,693,train
21399,feedback,693,train
21409,feed,532,train
21411,feed,532,train
21412,feed,532,train
21417,feed,532,train
21432,feel,205,train
21436,feel,205,train
21551,few,533,train
21557,few,533,train
21694,fight,393,train
21695,fight,393,train
21697,fight,393,train
21706,fight,393,train
21710,fight,393,train
21829,finally,882,train
21831,finally,882,train
21833,finally,882,train
21836,finally,882,train
21852,find,394,train
21854,find,394,train
21858,find,394,train
21859,find,394,train
21863,find,394,train
21869,fine,11,train
21870,fine,11,train
21871,fine,11,train
21878,fine,11,train
21883,fine,11,train
21891,fine,11,train
21941,finish,21,train
21943,finish,21,train
21945,finish,21,train
21950,finish,21,train
21951,finish,21,train
22085,first,154,train
22086,first,154,train
22087,first,154,train
22095,first,154,train
22098,first,154,train
22115,fish,38,train
22116,fish,38,train
22120,fish,38,train
22121,fish,38,train
22130,fish,38,train
22132,fishing,395,train
22133,fishing,395,train
22135,fishing,395,train
22141,fishing,395,train
22272,flag,534,train
22273,flag,534,train
22274,flag,534,train
22280,flag,534,train
22493,floor,396,train
22499,floor,396,train
22502,floor,396,train
22548,flower,282,train
22553,flower,282,train
22558,flower,282,train
22627,fly,397,train
22635,fly,397,train
22636,fly,397,train
22640,fly,397,train
22643,fly,397,train
22645,fly,397,train
22646,fly,397,train
22694,fold,694,train
22696,fold,694,train
22715,follow,398,train
22716,follow,398,train
22717,follow,398,train
22723,follow,398,train
22743,food,535,train
22744,food,535,train
22745,food,535,train
22746,food,535,train
22750,food,535,train
22803,football,206,train
22804,football,206,train
22805,football,206,train
22806,football,206,train
22911,forest,695,train
22913,forest,695,train
22914,forest,695,train
22917,forest,695,train
22920,forest,695,train
22952,forget,63,train
22953,forget,63,train
22955,forget,63,train
22960,forget,63,train
22967,forget,63,train
22993,for,536,train
22994,for,536,train
23000,for,536,train
23043,form,537,train
23049,form,537,train
23051,form,537,train
23055,form,537,train
23056,form,537,train
23274,fox,883,train
23276,fox,883,train
23277,fox,883,train
23279,fox,883,train
23281,fox,883,train
23330,france,696,train
23331,france,696,train
23335,france,696,train
23338,france,696,train
23442,freeze,538,train
23443,freeze,538,train
23444,freeze,538,train
23445,freeze,538,train
23451,freeze,538,train
23479,french,884,train
23482,french,884,train
23489,french,884,train
23545,friday,539,train
23568,friend,155,train
23570,friend,155,train
23572,friend,155,train
23574,friend,155,train
23578,friend,155,train
23580,friendly,283,train
23585,friendly,283,train
23589,friendly,283,train
23627,frog,697,train
23629,frog,697,train
23630,frog,697,train
23632,frog,697,train
23634,frog,697,train
23638,from,399,train
23639,from,399,train
23640,from,399,train
23642,from,399,train
23645,from,399,train
23664,front,540,train
23665,front,540,train
23666,front,540,train
23670,front,540,train
23673,front,540,train
23703,fruit,885,train
23704,fruit,885,train
23709,fruit,885,train
23766,full,85,train
23768,full,85,train
23769,full,85,train
23771,full,85,train
23774,full,85,train
23782,full,85,train
23802,function,886,train
23805,function,886,train
23808,function,886,train
23811,function,886,train
23870,funny,698,train
23873,funny,698,train
23878,funny,698,train
23947,future,207,train
23948,future,207,train
23951,future,207,train
23953,future,207,train
24025,game,208,train
24029,game,208,train
24033,game,208,train
24057,garage,699,train
24059,garage,699,train
24166,gather,887,train
24171,gather,887,train
24174,gather,887,train
24378,germany,888,train
24379,germany,888,train
24381,germany,888,train
24385,germany,888,train
24438,get,400,train
24439,get,400,train
24447,get,400,train
24581,giraffe,541,train
24582,giraffe,541,train
24583,giraffe,541,train
24589,giraffe,541,train
24605,girl,209,train
24609,girl,209,train
24611,girl,209,train
24614,girl,209,train
24638,give,64,train
24640,give,64,train
24648,give,64,train
24651,give,64,train
24660,give,64,train
24720,glasses,284,train
24721,glasses,284,train
24722,glasses,284,train
24724,glasses,284,train
24726,glasses,284,train
24728,glasses,284,train
24822,gloves,889,train
24824,gloves,889,train
24868,goal,700,train
24869,goal,700,train
24872,goal,700,train
24881,goal,700,train
24890,goat,890,train
24895,goat,890,train
24914,god,542,train
24915,god,542,train
24916,god,542,train
24922,god,542,train
24940,go,5,train
24941,go,5,train
24943,go,5,train
24947,go,5,train
24954,go,5,train
24955,go,5,train
24956,go,5,train
24961,go,5,train
24962,go,5,train
24973,go,5,train
25013,golf,701,train
25014,golf,701,train
25015,golf,701,train
25025,gone,702,train
25026,gone,702,train
25044,goodbye,891,train
25051,goodbye,891,train
25052,goodbye,891,train
25066,good,156,train
25067,good,156,train
25068,good,156,train
25069,good,156,train
25073,good,156,train
25076,good,156,train
25184,gossip,703,train
25186,gossip,703,train
25188,gossip,703,train
25191,gossip,703,train
25241,government,210,train
25242,government,210,train
25243,government,210,train
25244,government,210,train
25245,government,210,train
25247,government,210,train
25250,government,210,train
25321,graduate,39,train
25322,graduate,39,train
25323,graduate,39,train
25324,graduate,39,train
25325,graduate,39,train
25326,graduate,39,train
25329,graduate,39,train
25339,graduate,39,train
25371,grammar,543,train
25372,grammar,543,train
25373,grammar,543,train
25377,grammar,543,train
25378,grammar,543,train
25380,grammar,543,train
25406,grandfather,544,train
25407,grandfather,544,train
25408,grandfather,544,train
25413,grandfather,544,train
25430,grandmother,704,train
25431,grandmother,704,train
25432,grandmother,704,train
25436,grandmother,704,train
25482,grapes,705,train
25484,grapes,705,train
25485,grapes,705,train
25486,grapes,705,train
25621,great,545,train
25623,great,545,train
25624,great,545,train
25627,great,545,train
25631,great,545,train
25642,greece,546,train
25644,greece,546,train
25648,greece,546,train
25685,green,114,train
25686,green,114,train
25687,green,114,train
25689,green,114,train
25695,green,114,train
25823,group,706,train
25824,group,706,train
25825,group,706,train
25826,group,706,train
25847,grow,892,train
25852,grow,892,train
25917,guess,547,train
25918,guess,547,train
25920,guess,547,train
25922,guess,547,train
25926,guess,547,train
25960,guilty,707,train
25961,guilty,707,train
25962,guilty,707,train
25967,guilty,707,train
25976,guitar,548,train
25977,guitar,548,train
25978,guitar,548,train
25982,guitar,548,train
25984,guitar,548,train
26002,gum,893,train
26004,gum,893,train
26006,gum,893,train
26009,gum,893,train
26157,hair,115,train
26159,hair,115,train
26162,hair,115,train
26163,hair,115,train
26173,hair,115,train
26216,half,894,train
26224,half,894,train
26251,halloween,285,train
26252,halloween,285,train
26254,halloween,285,train
26259,halloween,285,train
26296,hamburger,708,train
26298,hamburger,708,train
26300,hamburger,708,train
26303,hamburger,708,train
26314,hammer,549,train
26315,hammer,549,train
26494,happen,401,train
26495,happen,401,train
26496,happen,401,train
26497,happen,401,train
26499,happen,401,train
26503,happen,401,train
26524,happy,157,train
26526,happy,157,train
26527,happy,157,train
26530,happy,157,train
26532,happy,157,train
26537,happy,157,train
26573,hard,286,train
26574,hard,286,train
26698,hate,709,train
26701,hate,709,train
26706,hate,709,train
26710,hate,709,train
26712,hat,40,train
26713,hat,40,train
26714,hat,40,train
26715,hat,40,train
26717,hat,40,train
26719,hat,40,train
26739,hat,40,train
26741,hat,40,train
26766,have,116,train
26767,have,116,train
26768,have,116,train
26773,have,116,train
26779,have,116,train
26800,hawaii,895,train
26806,hawaii,895,train
26807,hawaii,895,train
26833,headache,117,train
26834,headache,117,train
26836,headache,117,train
26837,headache,117,train
26840,headache,117,train
26846,headache,117,train
26852,head,710,train
26854,head,710,train
26856,head,710,train
26943,hear,211,train
26944,hear,211,train
26950,hear,211,train
26951,hear,211,train
26956,hear,211,train
26971,hearing,41,train
26972,hearing,41,train
26973,hearing,41,train
26974,hearing,41,train
26975,hearing,41,train
26976,hearing,41,train
26980,hearing,41,train
27042,heart,287,train
27043,heart,287,train
27046,heart,287,train
27050,heart,287,train
27056,heart,287,train
27057,heart,287,train
27151,helicopter,550,train
27152,helicopter,550,train
27153,helicopter,550,train
27157,helicopter,550,train
27159,helicopter,550,train
27173,hello,402,train
27184,hello,402,train
27206,help,12,train
27207,help,12,train
27208,help,12,train
27214,help,12,train
27215,help,12,train
27216,help,12,train
27217,help,12,train
27221,help,12,train
27264,here,212,train
27265,here,212,train
27268,here,212,train
27275,her,711,train
27279,her,711,train
27280,her,711,train
27282,her,711,train
27284,her,711,train
27285,her,711,train
27313,herself,896,train
27315,herself,896,train
27319,herself,896,train
27406,high,551,train
27408,high,551,train
27417,high,551,train
27446,highway,897,train
27450,highway,897,train
27451,highway,897,train
27452,highway,897,train
27456,highway,897,train
27569,history,552,train
27573,history,552,train
27575,history,552,train
27579,history,552,train
27591,hit,403,train
27593,hit,403,train
27596,hit,403,train
27604,hit,403,train
27766,home,158,train
27767,home,158,train
27770,home,158,train
27775,home,158,train
27789,homework,898,train
27793,homework,898,train
27796,homework,898,train
27874,honor,899,train
27876,honor,899,train
27880,honor,899,train
27920,hope,213,train
27921,hope,213,train
27923,hope,213,train
27925,hope,213,train
27926,hope,213,train
27929,hope,213,train
27934,hope,213,train
27994,horse,712,train
27995,horse,712,train
27999,horse,712,train
28033,hospital,404,train
28035,hospital,404,train
28041,hospital,404,train
28044,hospital,404,train
28107,hot,22,train
28108,hot,22,train
28109,hot,22,train
28110,hot,22,train
28111,hot,22,train
28115,hot,22,train
28116,hot,22,train
28125,hot,22,train
28138,hour,288,train
28139,hour,288,train
28140,hour,288,train
28143,hour,288,train
28144,hour,288,train
28145,hour,288,train
28159,house,214,train
28164,house,214,train
28169,house,214,train
28202,how,86,train
28204,how,86,train
28205,how,86,train
28210,how,86,train
28211,how,86,train
28214,how,86,train
28309,humble,289,train
28310,humble,289,train
28311,humble,289,train
28312,humble,289,train
28314,humble,289,train
28315,humble,289,train
28376,hungry,553,train
28377,hungry,553,train
28378,hungry,553,train
28385,hungry,553,train
28423,hurry,290,train
28424,hurry,290,train
28425,hurry,290,train
28426,hurry,290,train
28430,hurry,290,train
28440,hurt,554,train
28441,hurt,554,train
28445,hurt,554,train
28446,hurt,554,train
28463,husband,215,train
28466,husband,215,train
28469,husband,215,train
28582,ice cream,900,train
28583,ice cream,900,train
28585,ice cream,900,train
28588,ice cream,900,train
28590,ice cream,900,train
28648,idea,405,train
28650,idea,405,train
28655,idea,405,train
28658,idea,405,train
28736,if,901,train
28739,if,901,train
28749,if,901,train
28776,ignore,713,train
28783,ignore,713,train
29065,important,406,train
29066,important,406,train
29068,important,406,train
29069,important,406,train
29089,impossible,714,train
29090,impossible,714,train
29092,impossible,714,train
29096,impossible,714,train
29136,improve,291,train
29143,improve,291,train
29145,improve,291,train
29147,improve,291,train
29327,increase,902,train
29329,increase,902,train
29384,independent,716,train
29386,independent,716,train
29388,independent,716,train
29391,independent,716,train
29402,india,903,train
29404,india,903,train
29407,india,903,train
29632,information,904,train
29634,information,904,train
29636,information,904,train
29637,information,904,train
29641,information,904,train
29647,inform,118,train
29648,inform,118,train
29649,inform,118,train
29655,inform,118,train
29661,inform,118,train
29718,in,715,train
29720,in,715,train
29723,in,715,train
29867,inside,717,train
29870,inside,717,train
30053,insurance,718,train
30055,insurance,718,train
30057,insurance,718,train
30060,insurance,718,train
30152,interest,216,train
30154,interest,216,train
30160,interest,216,train
30162,interest,216,train
30166,interest,216,train
30168,interest,216,train
30230,internet,292,train
30233,internet,292,train
30234,internet,292,train
30235,internet,292,train
30239,internet,292,train
30264,interpret,905,train
30268,interpret,905,train
30316,interview,906,train
30319,interview,906,train
30327,interview,906,train
30384,introduce,555,train
30385,introduce,555,train
30386,introduce,555,train
30392,introduce,555,train
30451,invest,556,train
30452,invest,556,train
30453,invest,556,train
30468,investigate,407,train
30470,investigate,407,train
30474,investigate,407,train
30511,invite,907,train
30514,invite,907,train
30516,invite,907,train
30675,island,719,train
30677,island,719,train
30679,island,719,train
30682,island,719,train
30707,israel,908,train
30710,israel,908,train
30713,israel,908,train
30719,israel,908,train
30831,jacket,87,train
30832,jacket,87,train
30834,jacket,87,train
30835,jacket,87,train
30840,jacket,87,train
30935,japan,408,train
30936,japan,408,train
30941,japan,408,train
30946,japan,408,train
30978,jealous,409,train
30979,jealous,409,train
30983,jealous,409,train
30984,jealous,409,train
30985,jealous,409,train
30988,jealous,409,train
31049,jesus,909,train
31050,jesus,909,train
31052,jesus,909,train
31054,jesus,909,train
31057,jesus,909,train
31151,join,217,train
31155,join,217,train
31157,join,217,train
31158,join,217,train
31165,join,217,train
31315,jump,293,train
31316,jump,293,train
31324,jump,293,train
31485,keep,910,train
31486,keep,910,train
31491,keep,910,train
31496,keep,910,train
31554,keyboard,911,train
31556,keyboard,911,train
31559,keyboard,911,train
31561,keyboard,911,train
31649,kill,294,train
31651,kill,294,train
31652,kill,294,train
31655,kill,294,train
31730,king,410,train
31731,king,410,train
31733,king,410,train
31740,king,410,train
31752,kiss,42,train
31753,kiss,42,train
31755,kiss,42,train
31756,kiss,42,train
31767,kiss,42,train
31773,kitchen,411,train
31774,kitchen,411,train
31775,kitchen,411,train
31778,kitchen,411,train
31842,knife,119,train
31843,knife,119,train
31844,knife,119,train
31856,knife,119,train
31897,know,159,train
31898,know,159,train
31899,know,159,train
31901,know,159,train
31903,know,159,train
32113,land,912,train
32117,land,912,train
32118,land,912,train
32120,land,912,train
32155,language,43,train
32158,language,43,train
32160,language,43,train
32163,language,43,train
32203,large,412,train
32204,large,412,train
32205,large,412,train
32207,large,412,train
32214,large,412,train
32248,last,65,train
32249,last,65,train
32250,last,65,train
32254,last,65,train
32257,last,65,train
32260,last,65,train
32261,last,65,train
32282,last year,413,train
32284,last year,413,train
32293,last year,413,train
32300,late,160,train
32302,late,160,train
32303,late,160,train
32304,late,160,train
32306,late,160,train
32312,late,160,train
32321,later,44,train
32322,later,44,train
32324,later,44,train
32326,later,44,train
32333,later,44,train
32337,later,44,train
32338,later,44,train
32377,laugh,120,train
32381,laugh,120,train
32382,laugh,120,train
32383,laugh,120,train
32388,laugh,120,train
32447,law,295,train
32448,law,295,train
32452,law,295,train
32458,law,295,train
32474,lawyer,913,train
32476,lawyer,913,train
32478,lawyer,913,train
32481,lawyer,913,train
32510,lazy,557,train
32511,lazy,557,train
32512,lazy,557,train
32518,lazy,557,train
32535,lead,914,train
32537,lead,914,train
32539,lead,914,train
32541,lead,914,train
32547,lead,914,train
32604,learn,121,train
32605,learn,121,train
32606,learn,121,train
32607,learn,121,train
32608,learn,121,train
32612,learn,121,train
32616,learn,121,train
32657,leave,161,train
32658,leave,161,train
32659,leave,161,train
32661,leave,161,train
32667,leave,161,train
32669,leave,161,train
32677,leave,161,train
32694,lecture,720,train
32696,lecture,720,train
32697,lecture,720,train
32699,lecture,720,train
32701,lecture,720,train
32820,lemon,414,train
32860,lesbian,915,train
32864,lesbian,915,train
32867,lesbian,915,train
32888,lesson,721,train
32889,lesson,721,train
32891,lesson,721,train
32894,lesson,721,train
32945,letter,88,train
32946,letter,88,train
32947,letter,88,train
32949,letter,88,train
32953,letter,88,train
32954,letter,88,train
32955,letter,88,train
32959,letter,88,train
32963,lettuce,415,train
32964,lettuce,415,train
32966,lettuce,415,train
32972,lettuce,415,train
33052,library,558,train
33053,library,558,train
33058,library,558,train
33114,lie,559,train
33115,lie,559,train
33120,lie,559,train
33121,lie,559,train
33128,lie,559,train
33205,light,218,train
33214,light,218,train
33217,light,218,train
33218,light,218,train
33231,light,218,train
33266,like,23,train
33267,like,23,train
33269,like,23,train
33273,like,23,train
33274,like,23,train
33285,like,23,train
33312,limit,722,train
33314,limit,722,train
33316,limit,722,train
33319,limit,722,train
33335,line,916,train
33337,line,916,train
33339,line,916,train
33341,line,916,train
33392,lion,723,train
33395,lion,723,train
33454,listen,724,train
33455,listen,724,train
33456,listen,724,train
33457,listen,724,train
33466,listen,724,train
33472,list,162,train
33473,list,162,train
33474,list,162,train
33477,list,162,train
33479,list,162,train
33486,list,162,train
33538,live,219,train
33542,live,219,train
33639,lobster,560,train
33640,lobster,560,train
33641,lobster,560,train
33646,lobster,560,train
33648,lobster,560,train
33697,lock,917,train
33698,lock,917,train
33701,lock,917,train
33704,lock,917,train
34002,lose,163,train
34005,lose,163,train
34007,lose,163,train
34008,lose,163,train
34012,lose,163,train
34017,lose,163,train
34018,lose,163,train
34088,loud,918,train
34089,loud,918,train
34095,loud,918,train
34110,lousy,919,train
34112,lousy,919,train
34114,lousy,919,train
34117,lousy,919,train
34121,love,561,train
34123,love,561,train
34124,love,561,train
34127,love,561,train
34128,love,561,train
34129,love,561,train
34137,love,561,train
34204,lucky,562,train
34208,lucky,562,train
34211,lucky,562,train
34265,lunch,920,train
34268,lunch,920,train
34269,lunch,920,train
34271,lunch,920,train
34276,lunch,920,train
34354,machine,921,train
34357,machine,921,train
34359,machine,921,train
34369,mad,922,train
34370,mad,922,train
34375,mad,922,train
34382,mad,922,train
34386,magazine,563,train
34387,magazine,563,train
34388,magazine,563,train
34395,magazine,563,train
34575,make,220,train
34578,make,220,train
34579,make,220,train
34580,make,220,train
34583,make,220,train
34584,make,220,train
34732,man,45,train
34733,man,45,train
34734,man,45,train
34736,man,45,train
34737,man,45,train
34738,man,45,train
34742,man,45,train
34746,man,45,train
34823,many,24,train
34824,many,24,train
34825,many,24,train
34826,many,24,train
34827,many,24,train
34830,many,24,train
34831,many,24,train
34832,many,24,train
34839,many,24,train
34861,march,725,train
34862,march,725,train
34864,march,725,train
34867,march,725,train
34872,march,725,train
34956,marry,416,train
34957,marry,416,train
34958,marry,416,train
34965,marry,416,train
35115,match,296,train
35116,match,296,train
35119,match,296,train
35120,match,296,train
35126,match,296,train
35155,math,726,train
35156,math,726,train
35158,math,726,train
35159,math,726,train
35218,maybe,727,train
35220,maybe,727,train
35222,maybe,727,train
35292,mean,221,train
35293,mean,221,train
35295,mean,221,train
35298,mean,221,train
35299,mean,221,train
35339,measure,564,train
35340,measure,564,train
35341,measure,564,train
35346,measure,564,train
35360,meat,297,train
35361,meat,297,train
35366,meat,297,train
35369,meat,297,train
35377,mechanic,728,train
35381,mechanic,728,train
35383,mechanic,728,train
35452,medicine,89,train
35453,medicine,89,train
35454,medicine,89,train
35455,medicine,89,train
35456,medicine,89,train
35458,medicine,89,train
35467,medicine,89,train
35509,meet,66,train
35511,meet,66,train
35512,meet,66,train
35516,meet,66,train
35517,meet,66,train
35518,meet,66,train
35523,meet,66,train
35525,meeting,417,train
35526,meeting,417,train
35527,meeting,417,train
35534,meeting,417,train
35604,memorize,923,train
35606,memorize,923,train
35609,memorize,923,train
35611,memorize,923,train
35948,microwave,565,train
35950,microwave,565,train
35956,microwave,565,train
36048,milk,298,train
36235,minus,924,train
36241,minus,924,train
36242,minute,418,train
36243,minute,418,train
36244,minute,418,train
36248,minute,418,train
36251,minute,418,train
36260,mirror,419,train
36261,mirror,419,train
36263,mirror,419,train
36266,mirror,419,train
36269,mirror,419,train
36335,miss,420,train
36336,miss,420,train
36342,miss,420,train
36343,miss,420,train
36350,miss,420,train
36603,mom,729,train
36605,mom,729,train
36607,mom,729,train
36631,monday,925,train
36632,monday,925,train
36635,monday,925,train
36652,money,299,train
36654,money,299,train
36660,money,299,train
36678,monkey,421,train
36679,monkey,421,train
36681,monkey,421,train
36687,monkey,421,train
36733,month,300,train
36734,month,300,train
36738,month,300,train
36741,month,300,train
36779,moon,301,train
36781,moon,301,train
36782,moon,301,train
36783,moon,301,train
36827,more,222,train
36828,more,222,train
36829,more,222,train
36834,more,222,train
36836,more,222,train
36857,morning,422,train
36858,morning,422,train
36860,morning,422,train
36866,morning,422,train
36913,most,223,train
36918,most,223,train
36922,most,223,train
36929,mother,25,train
36930,mother,25,train
36931,mother,25,train
36932,mother,25,train
36933,mother,25,train
36936,mother,25,train
36937,mother,25,train
36946,mother,25,train
36992,motorcycle,423,train
36993,motorcycle,423,train
36994,motorcycle,423,train
36996,motorcycle,423,train
37001,motorcycle,423,train
37019,mountain,926,train
37022,mountain,926,train
37026,mountain,926,train
37042,mouse,730,train
37043,mouse,730,train
37046,mouse,730,train
37053,mouse,730,train
37063,mouth,927,train
37065,mouth,927,train
37068,mouth,927,train
37087,move,302,train
37089,move,302,train
37093,move,302,train
37094,move,302,train
37098,move,302,train
37102,move,302,train
37125,movie,122,train
37126,movie,122,train
37129,movie,122,train
37152,movie,122,train
37194,much,731,train
37196,much,731,train
37198,much,731,train
37202,much,731,train
37314,muscle,732,train
37316,muscle,732,train
37318,muscle,732,train
37334,museum,733,train
37335,museum,733,train
37341,museum,733,train
37344,mushroom,928,train
37346,mushroom,928,train
37347,mushroom,928,train
37350,mushroom,928,train
37363,music,224,train
37367,music,224,train
37369,music,224,train
37397,mustache,735,train
37398,mustache,735,train
37399,mustache,735,train
37400,mustache,735,train
37418,must,734,train
37419,must,734,train
37425,must,734,train
37430,must,734,train
37432,must,734,train
37470,my,566,train
37471,my,566,train
37477,my,566,train
37581,name,164,train
37582,name,164,train
37585,name,164,train
37590,name,164,train
37612,napkin,929,train
37614,napkin,929,train
37617,napkin,929,train
37784,near,303,train
37788,near,303,train
37789,near,303,train
37790,near,303,train
37794,near,303,train
37796,near,303,train
37838,neck,930,train
37841,neck,930,train
37845,neck,930,train
37850,necklace,424,train
37852,necklace,424,train
37853,necklace,424,train
37855,necklace,424,train
37864,necklace,424,train
37881,need,90,train
37883,need,90,train
37884,need,90,train
37886,need,90,train
37894,need,90,train
37911,negative,736,train
37914,negative,736,train
37915,negative,736,train
37956,neighbor,567,train
37957,neighbor,567,train
37958,neighbor,567,train
37962,neighbor,567,train
37967,neighbor,567,train
37984,nephew,304,train
37985,nephew,304,train
37989,nephew,304,train
37993,nephew,304,train
38011,nervous,737,train
38012,nervous,737,train
38014,nervous,737,train
38015,nervous,737,train
38019,nervous,737,train
38063,neutral,738,train
38065,neutral,738,train
38071,neutral,738,train
38084,never,425,train
38085,never,425,train
38086,never,425,train
38092,never,425,train
38122,new,225,train
38125,new,225,train
38126,new,225,train
38127,new,225,train
38130,new,225,train
38178,newspaper,426,train
38179,newspaper,426,train
38181,newspaper,426,train
38186,newspaper,426,train
38231,next,931,train
38232,next,931,train
38238,next,931,train
38243,next,931,train
38282,nice,305,train
38287,nice,305,train
38293,nice,305,train
38315,niece,306,train
38316,niece,306,train
38320,niece,306,train
38324,niece,306,train
38336,night,427,train
38337,night,427,train
38345,night,427,train
38524,no,13,train
38527,no,13,train
38529,no,13,train
38530,no,13,train
38532,no,13,train
38534,no,13,train
38544,no,13,train
38586,none,226,train
38590,none,226,train
38594,none,226,train
38621,noon,307,train
38626,noon,307,train
38632,noon,307,train
38681,north,308,train
38682,north,308,train
38687,north,308,train
38691,north,308,train
38729,nose,739,train
38731,nose,739,train
38733,nose,739,train
38737,nose,739,train
38857,not,309,train
38858,not,309,train
38863,not,309,train
38868,not,309,train
38990,now,26,train
38995,now,26,train
38997,now,26,train
38999,now,26,train
39006,now,26,train
39033,number,568,train
39034,number,568,train
39036,number,568,train
39040,number,568,train
39091,nurse,310,train
39093,nurse,310,train
39099,nurse,310,train
39349,ocean,932,train
39352,ocean,932,train
39442,off,311,train
39443,off,311,train
39456,office,227,train
39459,office,227,train
39460,office,227,train
39462,office,227,train
39463,office,227,train
39468,office,227,train
39504,often,740,train
39505,often,740,train
39507,often,740,train
39511,often,740,train
39583,ok,312,train
39586,ok,312,train
39589,ok,312,train
39596,ok,312,train
39626,old,165,train
39627,old,165,train
39632,old,165,train
39635,old,165,train
39743,one,569,train
39744,one,569,train
39750,one,569,train
39847,onion,428,train
39848,onion,428,train
39850,onion,428,train
39853,onion,428,train
39854,onion,428,train
39857,onion,428,train
39951,open,933,train
39952,open,933,train
39955,open,933,train
39957,open,933,train
39986,operate,741,train
39996,operate,741,train
40011,opinion,742,train
40012,opinion,742,train
40013,opinion,742,train
40014,opinion,742,train
40115,orange,27,train
40116,orange,27,train
